GeneId,GeneSymbol,GeneName,Svalue,Pvalue,Meta-Qvalue,sigCore
4832,NME3,"non-metastatic cells 3, protein expressed in",5.40,7.15E-01,9.94E-01,
631,BFSP1,"beaded filament structural protein 1, filensin",5.40,7.15E-01,9.94E-01,
23351,KIAA0323,KIAA0323,5.39,7.15E-01,9.95E-01,
3242,HPD,4-hydroxyphenylpyruvate dioxygenase,5.39,7.15E-01,9.95E-01,
57212,KIAA0495,KIAA0495,5.39,7.15E-01,9.95E-01,
6320,CLEC11A,"C-type lectin domain family 11, member A",5.39,7.15E-01,9.95E-01,
3858,KRT10,keratin 10,5.39,7.15E-01,9.95E-01,
,MGC34821,unknown,2.15,7.08E-01,9.95E-01,
167826,OLIG3,oligodendrocyte transcription factor 3,2.15,7.08E-01,9.95E-01,
,BC040901,unknown,2.15,7.08E-01,9.95E-01,
142910,LIPJ,"lipase, family member J",2.15,7.07E-01,9.95E-01,
219681,ARMC3,armadillo repeat containing 3,2.15,7.07E-01,9.95E-01,
,wawbeebo.aApr07-unspliced,unknown,2.15,7.08E-01,9.95E-01,
6134,RPL10,ribosomal protein L10,3.77,7.08E-01,9.95E-01,
5111,PCNA,proliferating cell nuclear antigen,3.77,7.08E-01,9.95E-01,
1234,CCR5,chemokine (C-C motif) receptor 5,3.77,7.07E-01,9.95E-01,
79714,CCDC51,coiled-coil domain containing 51,3.77,7.08E-01,9.95E-01,
51497,TH1L,TH1-like (Drosophila),3.77,7.08E-01,9.95E-01,
22900,CARD8,"caspase recruitment domain family, member 8",5.46,7.08E-01,9.95E-01,
51232,CRIM1,cysteine rich transmembrane BMP regulator 1 (chordin-like),5.46,7.08E-01,9.95E-01,
1674,DES,desmin,5.46,7.08E-01,9.95E-01,
5293,PIK3CD,"phosphoinositide-3-kinase, catalytic, delta polypeptide",5.46,7.08E-01,9.95E-01,
9755,TBKBP1,TBK1 binding protein 1,5.46,7.08E-01,9.95E-01,
2780,GNAT2,"guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 2",5.46,7.08E-01,9.95E-01,
,BC040311,unknown,2.15,7.09E-01,9.95E-01,
84875,PARP10,"poly (ADP-ribose) polymerase family, member 10",2.15,7.09E-01,9.95E-01,
,LOC89944,unknown,3.76,7.09E-01,9.95E-01,
55114,ARHGAP17,Rho GTPase activating protein 17,3.77,7.08E-01,9.95E-01,
,AJ617629,unknown,5.45,7.09E-01,9.95E-01,
,BC045810,unknown,2.15,7.09E-01,9.95E-01,
55937,APOM,apolipoprotein M,3.71,7.16E-01,9.95E-01,
55157,DARS2,"aspartyl-tRNA synthetase 2, mitochondrial",3.71,7.16E-01,9.95E-01,
8419,BFSP2,"beaded filament structural protein 2, phakinin",5.38,7.16E-01,9.95E-01,
25777,UNC84B,unc-84 homolog B (C. elegans),5.38,7.16E-01,9.95E-01,
64232,MS4A5,"membrane-spanning 4-domains, subfamily A, member 5",3.71,7.16E-01,9.95E-01,
2488,FSHB,"follicle stimulating hormone, beta polypeptide",5.38,7.16E-01,9.95E-01,
151162,LOC151162,hypothetical LOC151162,5.38,7.16E-01,9.95E-01,
,pogoy.aApr07-unspliced,unknown,2.15,7.09E-01,9.95E-01,
160857,CCDC122,coiled-coil domain containing 122,2.14,7.09E-01,9.95E-01,
54108,CHRAC1,chromatin accessibility complex 1,2.14,7.09E-01,9.95E-01,
166824,RASSF6,Ras association (RalGDS/AF-6) domain family member 6,2.14,7.09E-01,9.95E-01,
,TMSL8,unknown,3.76,7.09E-01,9.95E-01,
9630,GNA14,"guanine nucleotide binding protein (G protein), alpha 14",3.76,7.09E-01,9.95E-01,
7733,ZNF180,zinc finger protein 180,3.70,7.17E-01,9.95E-01,
9123,SLC16A3,"solute carrier family 16, member 3 (monocarboxylic acid transporter 4)",5.38,7.17E-01,9.95E-01,
6696,SPP1,secreted phosphoprotein 1,5.38,7.17E-01,9.95E-01,
4599,MX1,"myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse)",5.38,7.17E-01,9.95E-01,
84333,PCGF5,polycomb group ring finger 5,2.14,7.09E-01,9.95E-01,
6617,SNAPC1,"small nuclear RNA activating complex, polypeptide 1, 43kDa",5.37,7.17E-01,9.95E-01,
56751,BARHL1,BarH-like homeobox 1,2.14,7.10E-01,9.95E-01,
401024,FLJ44048,FLJ44048 protein,2.14,7.10E-01,9.95E-01,
340385,ZNF517,zinc finger protein 517,2.14,7.10E-01,9.95E-01,
23503,ZFYVE26,"zinc finger, FYVE domain containing 26",5.44,7.10E-01,9.95E-01,
5478,PPIA,peptidylprolyl isomerase A (cyclophilin A),3.75,7.10E-01,9.96E-01,
6097,RORC,RAR-related orphan receptor C,5.44,7.10E-01,9.96E-01,
254225,RNF169,ring finger protein 169,2.14,7.10E-01,9.96E-01,
672,BRCA1,"breast cancer 1, early onset",5.37,7.17E-01,9.96E-01,
51747,CROP,cisplatin resistance-associated overexpressed protein,5.37,7.17E-01,9.96E-01,
148345,C1orf127,chromosome 1 open reading frame 127,2.14,7.10E-01,9.96E-01,
4049,LTA,"lymphotoxin alpha (TNF superfamily, member 1)",3.75,7.10E-01,9.96E-01,
135927,C7orf34,chromosome 7 open reading frame 34,2.14,7.10E-01,9.96E-01,
2149,F2R,coagulation factor II (thrombin) receptor,5.36,7.18E-01,9.96E-01,
84885,ZDHHC12,"zinc finger, DHHC-type containing 12",2.13,7.11E-01,9.97E-01,
2620,GAS2,growth arrest-specific 2,5.43,7.11E-01,9.97E-01,
,PAPD1,unknown,2.13,7.11E-01,9.97E-01,
54784,ALKBH4,"alkB, alkylation repair homolog 4 (E. coli)",3.74,7.11E-01,9.97E-01,
1945,EFNA4,ephrin-A4,5.43,7.11E-01,9.97E-01,
1758,DMP1,dentin matrix acidic phosphoprotein 1,5.42,7.11E-01,9.97E-01,
145645,C15orf43,chromosome 15 open reading frame 43,2.13,7.11E-01,9.97E-01,
400084,LOC400084,hypothetical gene supported by AK057632; AL137270; BC057846,3.69,7.18E-01,9.97E-01,
2900,GRIK4,"glutamate receptor, ionotropic, kainate 4",3.74,7.12E-01,9.97E-01,
23649,POLA2,"polymerase (DNA directed), alpha 2 (70kD subunit)",5.42,7.12E-01,9.97E-01,
29952,DPP7,dipeptidyl-peptidase 7,2.13,7.12E-01,9.97E-01,
392307,C9orf128,chromosome 9 open reading frame 128,2.13,7.12E-01,9.97E-01,
136332,LRGUK,leucine-rich repeats and guanylate kinase domain containing,2.13,7.12E-01,9.97E-01,
126017,ZNF813,zinc finger protein 813,3.74,7.12E-01,9.97E-01,
5373,PMM2,phosphomannomutase 2,5.42,7.12E-01,9.97E-01,
,BC031239,unknown,2.13,7.12E-01,9.97E-01,
3675,ITGA3,"integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor)",5.42,7.12E-01,9.97E-01,
83707,TRPT1,tRNA phosphotransferase 1,2.13,7.13E-01,9.97E-01,
10849,CD3EAP,"CD3e molecule, epsilon associated protein",3.73,7.13E-01,9.97E-01,
2624,GATA2,GATA binding protein 2,5.41,7.12E-01,9.97E-01,
3373,HYAL1,hyaluronoglucosaminidase 1,5.36,7.19E-01,9.97E-01,
4807,NHLH1,nescient helix loop helix 1,5.36,7.19E-01,9.97E-01,
26245,OR2M4,"olfactory receptor, family 2, subfamily M, member 4",2.12,7.13E-01,9.97E-01,
26740,OR1J2,"olfactory receptor, family 1, subfamily J, member 2",2.12,7.13E-01,9.97E-01,
,SMCHD1.bApr07,unknown,2.12,7.13E-01,9.97E-01,
27329,ANGPTL3,angiopoietin-like 3,3.73,7.13E-01,9.97E-01,
100188011,DIP,"interstitial pneumonitis, desquamative, familial",3.69,7.19E-01,9.97E-01,
23677,SH3BP4,SH3-domain binding protein 4,3.68,7.19E-01,9.97E-01,
,AL079291,unknown,3.68,7.20E-01,9.98E-01,
10692,RRH,retinal pigment epithelium-derived rhodopsin homolog,5.35,7.20E-01,9.98E-01,
2765,GML,glycosylphosphatidylinositol anchored molecule like protein,5.35,7.20E-01,9.98E-01,
7538,ZFP36,"zinc finger protein 36, C3H type, homolog (mouse)",5.35,7.20E-01,9.98E-01,
10180,RBM6,RNA binding motif protein 6,5.35,7.20E-01,9.98E-01,
1717,DHCR7,7-dehydrocholesterol reductase,5.41,7.13E-01,9.98E-01,
,BC025734,unknown,2.12,7.13E-01,9.98E-01,
130888,FBXO36,F-box protein 36,2.12,7.14E-01,9.98E-01,
7352,UCP3,"uncoupling protein 3 (mitochondrial, proton carrier)",5.40,7.14E-01,9.98E-01,
,pp9943,unknown,2.12,7.14E-01,9.98E-01,
941,CD80,CD80 molecule,5.40,7.14E-01,9.98E-01,
174,AFP,alpha-fetoprotein,5.40,7.14E-01,9.98E-01,
3726,JUNB,jun B proto-oncogene,5.34,7.20E-01,9.98E-01,
4336,MOBP,myelin-associated oligodendrocyte basic protein,5.34,7.21E-01,9.98E-01,
4174,MCM5,minichromosome maintenance complex component 5,5.34,7.21E-01,9.98E-01,
,BC039668,unknown,2.12,7.14E-01,9.98E-01,
,AK095778,unknown,2.12,7.14E-01,9.98E-01,
,AX747850,unknown,2.12,7.14E-01,9.98E-01,
6875,TAF4B,"TAF4b RNA polymerase II, TATA box binding protein (TBP)-associated factor, 105kDa",2.12,7.14E-01,9.98E-01,
191585,PLAC4,placenta-specific 4,3.72,7.14E-01,9.98E-01,
631,BFSP1,"beaded filament structural protein 1, filensin",5.40,7.15E-01,9.98E-01,
4832,NME3,"non-metastatic cells 3, protein expressed in",5.40,7.15E-01,9.98E-01,
5913,RAPSN,receptor-associated protein of the synapse,5.34,7.21E-01,9.98E-01,
3242,HPD,4-hydroxyphenylpyruvate dioxygenase,5.39,7.15E-01,9.99E-01,
360,AQP3,aquaporin 3 (Gill blood group),3.67,7.22E-01,9.99E-01,
51128,SAR1B,SAR1 homolog B (S. cerevisiae),3.67,7.22E-01,9.99E-01,
51816,CECR1,"cat eye syndrome chromosome region, candidate 1",3.67,7.22E-01,9.99E-01,
26287,ANKRD2,ankyrin repeat domain 2 (stretch responsive muscle),3.67,7.21E-01,9.99E-01,
84107,ZIC4,Zic family member 4,3.67,7.21E-01,9.99E-01,
5934,RBL2,retinoblastoma-like 2 (p130),5.33,7.22E-01,9.99E-01,
5075,PAX1,paired box 1,5.33,7.22E-01,9.99E-01,
57212,KIAA0495,KIAA0495,5.39,7.15E-01,9.99E-01,
6320,CLEC11A,"C-type lectin domain family 11, member A",5.39,7.15E-01,9.99E-01,
3858,KRT10,keratin 10,5.39,7.15E-01,9.99E-01,
23351,KIAA0323,KIAA0323,5.39,7.15E-01,9.99E-01,
79990,PLEKHH3,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 3",3.66,7.22E-01,9.99E-01,
5780,PTPN9,"protein tyrosine phosphatase, non-receptor type 9",5.33,7.22E-01,9.99E-01,
6422,SFRP1,secreted frizzled-related protein 1,5.33,7.22E-01,9.99E-01,
1482,NKX2-5,"NK2 transcription factor related, locus 5 (Drosophila)",5.33,7.22E-01,9.99E-01,
147687,ZNF417,zinc finger protein 417,2.11,7.16E-01,9.99E-01,
200132,TCTEX1D1,Tctex1 domain containing 1,2.11,7.16E-01,9.99E-01,
117531,TMC1,transmembrane channel-like 1,2.11,7.16E-01,9.99E-01,
55937,APOM,apolipoprotein M,3.71,7.16E-01,9.99E-01,
55157,DARS2,"aspartyl-tRNA synthetase 2, mitochondrial",3.71,7.16E-01,9.99E-01,
64232,MS4A5,"membrane-spanning 4-domains, subfamily A, member 5",3.71,7.16E-01,9.99E-01,
8419,BFSP2,"beaded filament structural protein 2, phakinin",5.38,7.16E-01,9.99E-01,
25777,UNC84B,unc-84 homolog B (C. elegans),5.38,7.16E-01,9.99E-01,
342527,SMTNL2,smoothelin-like 2,2.11,7.16E-01,9.99E-01,
151162,LOC151162,hypothetical LOC151162,5.38,7.16E-01,9.99E-01,
2488,FSHB,"follicle stimulating hormone, beta polypeptide",5.38,7.16E-01,9.99E-01,
10665,C6orf10,chromosome 6 open reading frame 10,3.66,7.23E-01,9.99E-01,
54894,RNF43,ring finger protein 43,3.66,7.23E-01,9.99E-01,
57472,CNOT6,"CCR4-NOT transcription complex, subunit 6",3.66,7.23E-01,9.99E-01,
79366,NSBP1,nucleosomal binding protein 1,3.66,7.23E-01,9.99E-01,
921,CD5,CD5 molecule,5.32,7.23E-01,9.99E-01,
7866,IFRD2,interferon-related developmental regulator 2,5.32,7.23E-01,9.99E-01,
132724,TMPRSS11B,"transmembrane protease, serine 11B",2.10,7.16E-01,9.99E-01,
91801,ALKBH8,"alkB, alkylation repair homolog 8 (E. coli)",2.10,7.16E-01,9.99E-01,
9123,SLC16A3,"solute carrier family 16, member 3 (monocarboxylic acid transporter 4)",5.38,7.17E-01,9.99E-01,
7733,ZNF180,zinc finger protein 180,3.70,7.17E-01,9.99E-01,
,RASGRF1.aApr07,unknown,2.10,7.17E-01,9.99E-01,
4599,MX1,"myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse)",5.38,7.17E-01,9.99E-01,
6696,SPP1,secreted phosphoprotein 1,5.38,7.17E-01,9.99E-01,
56955,MEPE,matrix extracellular phosphoglycoprotein,3.65,7.23E-01,1.00E+00,
10188,TNK2,"tyrosine kinase, non-receptor, 2",5.31,7.24E-01,1.00E+00,
6617,SNAPC1,"small nuclear RNA activating complex, polypeptide 1, 43kDa",5.37,7.17E-01,1.00E+00,
6856,SYPL1,synaptophysin-like 1,5.31,7.24E-01,1.00E+00,
89932,PAPLN,"papilin, proteoglycan-like sulfated glycoprotein",2.10,7.17E-01,1.00E+00,
80117,ARL14,ADP-ribosylation factor-like 14,3.65,7.24E-01,1.00E+00,
27293,SMPDL3B,"sphingomyelin phosphodiesterase, acid-like 3B",5.31,7.24E-01,1.00E+00,
873,CBR1,carbonyl reductase 1,5.31,7.24E-01,1.00E+00,
,BC037929,unknown,2.10,7.17E-01,1.00E+00,
,DKFZp761E129,unknown,2.10,7.17E-01,1.00E+00,
51747,CROP,cisplatin resistance-associated overexpressed protein,5.37,7.17E-01,1.00E+00,
672,BRCA1,"breast cancer 1, early onset",5.37,7.17E-01,1.00E+00,
199699,DAND5,"DAN domain family, member 5",2.10,7.18E-01,1.00E+00,
8603,C4orf8,chromosome 4 open reading frame 8,5.31,7.24E-01,1.00E+00,
2203,FBP1,"fructose-1,6-bisphosphatase 1",5.31,7.24E-01,1.00E+00,
,BLR1,unknown,2.56,8.62E-01,1.00E+00,
,PCAF,unknown,0.96,9.87E-01,1.00E+00,
1302,COL11A2,"collagen, type XI, alpha 2",1.48,9.61E-01,1.00E+00,
23053,KIAA0913,KIAA0913,1.43,9.64E-01,1.00E+00,
8870,IER3,immediate early response 3,1.59,9.54E-01,1.00E+00,
,NOS2A,unknown,2.74,8.40E-01,1.00E+00,
9034,CCRL2,chemokine (C-C motif) receptor-like 2,3.00,8.09E-01,1.00E+00,
4603,MYBL1,v-myb myeloblastosis viral oncogene homolog (avian)-like 1,0.59,9.97E-01,1.00E+00,
1548,CYP2A6,"cytochrome P450, family 2, subfamily A, polypeptide 6",1.71,9.44E-01,1.00E+00,
,RP11-298P3.3,unknown,3.08,7.98E-01,1.00E+00,
7472,WNT2,wingless-type MMTV integration site family member 2,3.45,7.50E-01,1.00E+00,
3570,IL6R,interleukin 6 receptor,1.53,9.58E-01,1.00E+00,
5596,MAPK4,mitogen-activated protein kinase 4,2.25,8.96E-01,1.00E+00,
,AGTRL1,unknown,0.78,9.93E-01,1.00E+00,
7015,TERT,telomerase reverse transcriptase,2.92,8.19E-01,1.00E+00,
9518,GDF15,growth differentiation factor 15,1.19,9.77E-01,1.00E+00,
,NOL1,unknown,1.52,9.58E-01,1.00E+00,
3676,ITGA4,"integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)",3.42,7.55E-01,1.00E+00,
8337,HIST2H2AA3,"histone cluster 2, H2aa3",0.62,9.96E-01,1.00E+00,
4729,NDUFV2,"NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa",3.47,7.49E-01,1.00E+00,
,KIAA2003,unknown,2.70,8.46E-01,1.00E+00,
,ELA2B,unknown,1.23,9.75E-01,1.00E+00,
7932,OR2H2,"olfactory receptor, family 2, subfamily H, member 2",0.76,9.93E-01,1.00E+00,
6911,TBX6,T-box 6,1.52,9.58E-01,1.00E+00,
2778,GNAS,GNAS complex locus,1.73,9.43E-01,1.00E+00,
10941,UGT2A1,"UDP glucuronosyltransferase 2 family, polypeptide A1",1.08,9.82E-01,1.00E+00,
303,ANXA2P1,annexin A2 pseudogene 1,1.27,9.73E-01,1.00E+00,
1527,TEX28,testis expressed 28,0.60,9.96E-01,1.00E+00,
,SPECC1,unknown,3.41,7.56E-01,1.00E+00,
55619,DOCK10,dedicator of cytokinesis 10,1.10,9.81E-01,1.00E+00,
,NTN2L,unknown,0.96,9.87E-01,1.00E+00,
8394,PIP5K1A,"phosphatidylinositol-4-phosphate 5-kinase, type I, alpha",2.47,8.72E-01,1.00E+00,
30817,EMR2,"egf-like module containing, mucin-like, hormone receptor-like 2",1.39,9.66E-01,1.00E+00,
1417,CRYBB3,"crystallin, beta B3",2.75,8.40E-01,1.00E+00,
79166,LILRP2,leukocyte immunoglobulin-like receptor pseudogene 2,2.77,8.38E-01,1.00E+00,
3784,KCNQ1,"potassium voltage-gated channel, KQT-like subfamily, member 1",3.31,7.68E-01,1.00E+00,
7200,TRH,thyrotropin-releasing hormone,2.37,8.83E-01,1.00E+00,
7712,ZNF157,zinc finger protein 157,1.72,9.44E-01,1.00E+00,
29893,PSMC3IP,PSMC3 interacting protein,0.58,9.97E-01,1.00E+00,
6406,SEMG1,semenogelin I,1.75,9.41E-01,1.00E+00,
6010,RHO,rhodopsin,3.49,7.45E-01,1.00E+00,
4926,NUMA1,nuclear mitotic apparatus protein 1,3.13,7.93E-01,1.00E+00,
,C20orf10,unknown,0.40,9.99E-01,1.00E+00,
8366,HIST1H4B,"histone cluster 1, H4b",2.18,9.03E-01,1.00E+00,
1943,EFNA2,ephrin-A2,2.83,8.30E-01,1.00E+00,
7869,SEMA3B,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B",0.50,9.98E-01,1.00E+00,
,ABBA-1,unknown,0.11,1.00E+00,1.00E+00,
,SIKE,unknown,3.63,7.27E-01,1.00E+00,
57493,HEG1,HEG homolog 1 (zebrafish),0.47,9.98E-01,1.00E+00,
,ASAHL,unknown,3.41,7.56E-01,1.00E+00,
968,CD68,CD68 molecule,1.90,9.29E-01,1.00E+00,
3904,LAIR2,leukocyte-associated immunoglobulin-like receptor 2,1.66,9.48E-01,1.00E+00,
,EDG6,unknown,0.38,9.99E-01,1.00E+00,
388650,FAM69A,"family with sequence similarity 69, member A",3.24,7.79E-01,1.00E+00,
5364,PLXNB1,plexin B1,1.38,9.67E-01,1.00E+00,
4134,MAP4,microtubule-associated protein 4,0.10,1.00E+00,1.00E+00,
,RAB6IP1,unknown,2.48,8.70E-01,1.00E+00,
54435,HCG4,HLA complex group 4,3.43,7.53E-01,1.00E+00,
1395,CRHR2,corticotropin releasing hormone receptor 2,2.82,8.32E-01,1.00E+00,
80317,ZKSCAN3,zinc finger with KRAB and SCAN domains 3,3.23,7.80E-01,1.00E+00,
90925,LOC90925,hypothetical protein LOC90925,1.23,9.75E-01,1.00E+00,
,EDG5,unknown,1.96,9.24E-01,1.00E+00,
22997,IGSF9B,"immunoglobulin superfamily, member 9B",1.16,9.79E-01,1.00E+00,
81698,C15orf5,chromosome 15 open reading frame 5,3.01,8.08E-01,1.00E+00,
,CENTD2,unknown,1.73,9.43E-01,1.00E+00,
,C10orf56,unknown,0.37,9.99E-01,1.00E+00,
7568,ZNF20,zinc finger protein 20,0.94,9.88E-01,1.00E+00,
337,APOA4,apolipoprotein A-IV,1.09,9.82E-01,1.00E+00,
1312,COMT,catechol-O-methyltransferase,1.18,9.78E-01,1.00E+00,
2213,FCGR2B,"Fc fragment of IgG, low affinity IIb, receptor (CD32)",2.78,8.36E-01,1.00E+00,
,SPECC1L,unknown,2.75,8.39E-01,1.00E+00,
79572,ATP13A3,ATPase type 13A3,0.46,9.98E-01,1.00E+00,
92104,TTC30A,tetratricopeptide repeat domain 30A,1.74,9.42E-01,1.00E+00,
8632,DNAH17,"dynein, axonemal, heavy chain 17",1.84,9.34E-01,1.00E+00,
,immunoglobulin heavy chain,unknown,2.73,8.42E-01,1.00E+00,
2815,GP9,glycoprotein IX (platelet),0.53,9.97E-01,1.00E+00,
54587,MXRA8,matrix-remodelling associated 8,3.10,7.96E-01,1.00E+00,
,KIAA0460,unknown,1.62,9.51E-01,1.00E+00,
9002,F2RL3,coagulation factor II (thrombin) receptor-like 3,0.88,9.90E-01,1.00E+00,
,BC011773,unknown,0.79,9.92E-01,1.00E+00,
,HRASLS3,unknown,1.15,9.79E-01,1.00E+00,
629,CFB,complement factor B,2.85,8.28E-01,1.00E+00,
120379,PIH1D2,PIH1 domain containing 2,0.56,9.97E-01,1.00E+00,
177,AGER,advanced glycosylation end product-specific receptor,1.03,9.85E-01,1.00E+00,
10859,LILRB1,"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1",2.50,8.68E-01,1.00E+00,
4277,MICB,MHC class I polypeptide-related sequence B,1.53,9.57E-01,1.00E+00,
10749,KIF1C,kinesin family member 1C,2.95,8.15E-01,1.00E+00,
,SNF1LK2,unknown,1.16,9.79E-01,1.00E+00,
,CREBL1,unknown,3.21,7.82E-01,1.00E+00,
11129,SFRS16,"splicing factor, arginine/serine-rich 16",2.58,8.60E-01,1.00E+00,
345,APOC3,apolipoprotein C-III,1.92,9.27E-01,1.00E+00,
10922,FASTK,Fas-activated serine/threonine kinase,2.73,8.42E-01,1.00E+00,
80740,LY6G6C,"lymphocyte antigen 6 complex, locus G6C",2.80,8.33E-01,1.00E+00,
,GPR23,unknown,0.93,9.88E-01,1.00E+00,
81621,KAZALD1,Kazal-type serine peptidase inhibitor domain 1,1.86,9.32E-01,1.00E+00,
,LRRC16,unknown,0.76,9.93E-01,1.00E+00,
,PAMCI,unknown,0.88,9.90E-01,1.00E+00,
64087,MCCC2,methylcrotonoyl-Coenzyme A carboxylase 2 (beta),3.43,7.53E-01,1.00E+00,
,U92992,unknown,1.59,9.53E-01,1.00E+00,
9815,GIT2,G protein-coupled receptor kinase interacting ArfGAP 2,2.65,8.51E-01,1.00E+00,
11006,LILRB4,"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 4",2.53,8.65E-01,1.00E+00,
,TMEM28,unknown,0.79,9.92E-01,1.00E+00,
,C10orf38,unknown,1.60,9.52E-01,1.00E+00,
7465,WEE1,WEE1 homolog (S. pombe),2.66,8.50E-01,1.00E+00,
,UBXD8,unknown,0.37,9.99E-01,1.00E+00,
,LOC728215,unknown,2.18,9.02E-01,1.00E+00,
4057,LTF,lactotransferrin,2.41,8.79E-01,1.00E+00,
55589,BMP2K,BMP2 inducible kinase,0.92,9.88E-01,1.00E+00,
1583,CYP11A1,"cytochrome P450, family 11, subfamily A, polypeptide 1",0.86,9.90E-01,1.00E+00,
,DLG7,unknown,2.82,8.31E-01,1.00E+00,
8216,LZTR1,leucine-zipper-like transcription regulator 1,3.36,7.63E-01,1.00E+00,
,Mib,unknown,0.66,9.95E-01,1.00E+00,
,DKFZp586I1420,unknown,1.18,9.78E-01,1.00E+00,
,AK125038,unknown,0.65,9.96E-01,1.00E+00,
2189,FANCG,"Fanconi anemia, complementation group G",2.01,9.18E-01,1.00E+00,
5047,PAEP,progestagen-associated endometrial protein,1.77,9.40E-01,1.00E+00,
5831,PYCR1,pyrroline-5-carboxylate reductase 1,0.80,9.92E-01,1.00E+00,
23350,SR140,U2-associated SR140 protein,3.11,7.95E-01,1.00E+00,
,HNRPF,unknown,2.86,8.26E-01,1.00E+00,
9374,PPT2,palmitoyl-protein thioesterase 2,1.34,9.70E-01,1.00E+00,
2196,FAT2,FAT tumor suppressor homolog 2 (Drosophila),1.01,9.85E-01,1.00E+00,
,GGTLA1,unknown,1.78,9.38E-01,1.00E+00,
5698,PSMB9,"proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2)",1.11,9.81E-01,1.00E+00,
1415,CRYBB2,"crystallin, beta B2",0.94,9.88E-01,1.00E+00,
10389,SCML2,sex comb on midleg-like 2 (Drosophila),0.25,1.00E+00,1.00E+00,
3112,HLA-DOB,"major histocompatibility complex, class II, DO beta",2.94,8.16E-01,1.00E+00,
6442,SGCA,"sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein)",0.76,9.93E-01,1.00E+00,
3990,LIPC,"lipase, hepatic",1.07,9.83E-01,1.00E+00,
23564,DDAH2,dimethylarginine dimethylaminohydrolase 2,0.89,9.90E-01,1.00E+00,
,GCN5L2,unknown,1.67,9.47E-01,1.00E+00,
5514,PPP1R10,"protein phosphatase 1, regulatory (inhibitor) subunit 10",2.73,8.42E-01,1.00E+00,
51421,AMOTL2,angiomotin like 2,0.28,1.00E+00,1.00E+00,
,HMG2L1,unknown,0.60,9.96E-01,1.00E+00,
,ZG16,unknown,1.23,9.76E-01,1.00E+00,
8631,SKAP1,src kinase associated phosphoprotein 1,2.70,8.45E-01,1.00E+00,
10318,TNIP1,TNFAIP3 interacting protein 1,1.11,9.81E-01,1.00E+00,
63940,GPSM3,"G-protein signaling modulator 3 (AGS3-like, C. elegans)",2.54,8.64E-01,1.00E+00,
335,APOA1,apolipoprotein A-I,1.80,9.37E-01,1.00E+00,
84324,CIP29,cytokine induced protein 29 kDa,1.19,9.77E-01,1.00E+00,
,CENTD1,unknown,0.92,9.88E-01,1.00E+00,
,LOC257407,unknown,1.54,9.57E-01,1.00E+00,
23617,TSSK2,testis-specific serine kinase 2,2.24,8.97E-01,1.00E+00,
,DMN,unknown,1.33,9.70E-01,1.00E+00,
51317,PHF21A,PHD finger protein 21A,1.21,9.77E-01,1.00E+00,
,NOL14,unknown,1.97,9.23E-01,1.00E+00,
23774,BRD1,bromodomain containing 1,3.06,8.01E-01,1.00E+00,
9831,ZNF623,zinc finger protein 623,2.60,8.58E-01,1.00E+00,
10536,LEPREL2,leprecan-like 2,0.30,9.99E-01,1.00E+00,
,KIAA0133,unknown,2.78,8.35E-01,1.00E+00,
,KIAA0082,unknown,3.39,7.58E-01,1.00E+00,
5211,PFKL,"phosphofructokinase, liver",2.03,9.17E-01,1.00E+00,
6890,TAP1,"transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)",0.19,1.00E+00,1.00E+00,
3983,ABLIM1,actin binding LIM protein 1,3.63,7.26E-01,1.00E+00,
,CXorf9,unknown,2.35,8.84E-01,1.00E+00,
9173,IL1RL1,interleukin 1 receptor-like 1,2.13,9.08E-01,1.00E+00,
7922,SLC39A7,"solute carrier family 39 (zinc transporter), member 7",2.04,9.16E-01,1.00E+00,
,KIAA0983,unknown,2.66,8.50E-01,1.00E+00,
5928,RBBP4,retinoblastoma binding protein 4,3.36,7.62E-01,1.00E+00,
5863,RGL2,ral guanine nucleotide dissociation stimulator-like 2,2.29,8.92E-01,1.00E+00,
,BC033554,unknown,2.54,8.64E-01,1.00E+00,
4050,LTB,"lymphotoxin beta (TNF superfamily, member 3)",2.34,8.86E-01,1.00E+00,
4276,MICA,MHC class I polypeptide-related sequence A,3.30,7.70E-01,1.00E+00,
,AL049219,unknown,0.45,9.98E-01,1.00E+00,
4580,MTX1,metaxin 1,2.05,9.15E-01,1.00E+00,
,AK001062,unknown,0.07,1.00E+00,1.00E+00,
,U1SNRNPBP,unknown,0.64,9.96E-01,1.00E+00,
57827,C6orf47,chromosome 6 open reading frame 47,0.71,9.94E-01,1.00E+00,
