GeneId,GeneSymbol,GeneName,Svalue,Pvalue,Meta-Qvalue,sigCore
5531,PPP4C,"protein phosphatase 4 (formerly X), catalytic subunit",25.89,2.56E-01,0.545,
51304,ZDHHC3,"zinc finger, DHHC-type containing 3",19.24,2.56E-01,0.545,
84446,BRSK1,BR serine/threonine kinase 1,12.44,2.57E-01,0.545,
1178,CLC,Charcot-Leyden crystal protein,23.67,2.57E-01,0.545,
1185,CLCN6,chloride channel 6,25.88,2.57E-01,0.546,
55815,TSNAXIP1,translin-associated factor X interacting protein 1,21.46,2.57E-01,0.546,
11120,BTN2A1,"butyrophilin, subfamily 2, member A1",25.88,2.57E-01,0.546,
341,APOC1,apolipoprotein C-I,25.88,2.57E-01,0.546,
292,SLC25A5,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5",10.11,2.57E-01,0.546,
196951,C15orf33,chromosome 15 open reading frame 33,12.43,2.57E-01,0.546,
4025,LPO,lactoperoxidase,25.87,2.57E-01,0.546,
,CR600291,unknown,12.43,2.57E-01,0.546,
144193,AMDHD1,amidohydrolase domain containing 1,12.43,2.57E-01,0.546,
113251,LARP4,"La ribonucleoprotein domain family, member 4",19.22,2.57E-01,0.546,
,215770_at_collapsed.par.11.86245859.86246306,unknown,10.11,2.58E-01,0.546,
56479,KCNQ5,"potassium voltage-gated channel, KQT-like subfamily, member 5",12.42,2.58E-01,0.546,
,C14orf162.aApr07-unspliced,unknown,12.42,2.58E-01,0.546,
255119,C4orf22,chromosome 4 open reading frame 22,12.42,2.58E-01,0.546,
10825,NEU3,sialidase 3 (membrane sialidase),25.86,2.58E-01,0.546,
1783,DYNC1LI2,"dynein, cytoplasmic 1, light intermediate chain 2",23.65,2.58E-01,0.546,
2326,FMO1,flavin containing monooxygenase 1,25.85,2.58E-01,0.547,
81796,SLCO5A1,"solute carrier organic anion transporter family, member 5A1",21.43,2.58E-01,0.547,
155185,AMZ1,archaelysin family metallopeptidase 1,7.73,2.58E-01,0.547,
3746,KCNC1,"potassium voltage-gated channel, Shaw-related subfamily, member 1",25.85,2.58E-01,0.547,
4004,LMO1,LIM domain only 1 (rhombotin 1),25.85,2.58E-01,0.547,
202243,CCDC125,coiled-coil domain containing 125,7.73,2.58E-01,0.547,
347240,KIF24,kinesin family member 24,7.73,2.59E-01,0.547,
,FAM82C,unknown,14.69,2.59E-01,0.547,
2802,GOLGA3,"golgi autoantigen, golgin subfamily a, 3",25.84,2.59E-01,0.548,
,BC094873,unknown,10.09,2.59E-01,0.548,
,HOXD4.aApr07,unknown,14.69,2.59E-01,0.548,
7597,ZBTB25,zinc finger and BTB domain containing 25,23.63,2.59E-01,0.548,
2312,FLG,filaggrin,25.84,2.59E-01,0.548,
728613,LOC728613,programmed cell death 6 pseudogene,7.73,2.59E-01,0.548,
55856,THEM2,thioesterase superfamily member 2,23.63,2.59E-01,0.548,
11184,MAP4K1,mitogen-activated protein kinase kinase kinase kinase 1,23.62,2.59E-01,0.548,
3060,HCRT,hypocretin (orexin) neuropeptide precursor,25.82,2.59E-01,0.548,
147700,KLC3,kinesin light chain 3,12.4,2.59E-01,0.549,
7791,ZYX,zyxin,25.82,2.60E-01,0.549,
339345,NANOS2,nanos homolog 2 (Drosophila),10.08,2.60E-01,0.549,
8453,CUL2,cullin 2,23.61,2.60E-01,0.549,
27179,IL1F6,"interleukin 1 family, member 6 (epsilon)",21.4,2.60E-01,0.549,
,BC033124,unknown,7.71,2.60E-01,0.549,
51316,PLAC8,placenta-specific 8,10.07,2.60E-01,0.549,
25763,CXorf27,chromosome X open reading frame 27,25.81,2.60E-01,0.549,
,LOC51035,unknown,19.17,2.60E-01,0.549,
5016,OVGP1,"oviductal glycoprotein 1, 120kDa",25.8,2.60E-01,0.549,
921,CD5,CD5 molecule,25.8,2.60E-01,0.55,
3982,LIM2,"lens intrinsic membrane protein 2, 19kDa",21.38,2.60E-01,0.55,
,FAM14B,unknown,7.7,2.61E-01,0.55,
,AF086125,unknown,7.7,2.61E-01,0.55,
,209535_s_at_collapsed.par.3.145192555.145193082,unknown,10.06,2.61E-01,0.55,
,GNL3L.aApr07,unknown,10.06,2.61E-01,0.55,
,217107_at_collapsed.par.6.127046106.127046648,unknown,10.06,2.61E-01,0.55,
29107,NXT1,NTF2-like export factor 1,12.37,2.61E-01,0.55,
157724,SLC7A13,"solute carrier family 7, (cationic amino acid transporter, y+ system) member 13",12.37,2.61E-01,0.55,
155,ADRB3,"adrenergic, beta-3-, receptor",25.79,2.61E-01,0.55,
7369,UMOD,uromodulin,25.79,2.61E-01,0.55,
7637,ZNF84,zinc finger protein 84,25.79,2.61E-01,0.55,
27123,DKK2,dickkopf homolog 2 (Xenopus laevis),21.37,2.61E-01,0.55,
256236,NAPSB,napsin B aspartic peptidase pseudogene,10.06,2.61E-01,0.55,
130888,FBXO36,F-box protein 36,7.7,2.61E-01,0.551,
25799,ZNF324,zinc finger protein 324,7.7,2.61E-01,0.551,
400794,LOC400794,hypothetical gene supported by BC030596,7.69,2.61E-01,0.551,
,PHACS,unknown,7.69,2.61E-01,0.551,
157657,C8orf37,chromosome 8 open reading frame 37,12.36,2.62E-01,0.551,
10324,KBTBD10,kelch repeat and BTB (POZ) domain containing 10,19.14,2.61E-01,0.551,
79973,ZNF442,zinc finger protein 442,19.14,2.62E-01,0.551,
886,CCKAR,cholecystokinin A receptor,25.78,2.61E-01,0.551,
9032,TM4SF5,transmembrane 4 L six family member 5,25.78,2.61E-01,0.551,
,217224_at_collapsed.par.17.2966952.2967393,unknown,10.05,2.62E-01,0.551,
83986,ITFG3,integrin alpha FG-GAP repeat containing 3,12.36,2.62E-01,0.551,
648232,LOC648232,hypothetical protein LOC648232,7.69,2.62E-01,0.551,
83723,FAM57B,"family with sequence similarity 57, member B",7.69,2.62E-01,0.551,
,BC036310,unknown,7.69,2.62E-01,0.551,
5319,PLA2G1B,"phospholipase A2, group IB (pancreas)",23.56,2.62E-01,0.551,
9,NAT1,N-acetyltransferase 1 (arylamine N-acetyltransferase),23.56,2.62E-01,0.552,
140690,CTCFL,CCCTC-binding factor (zinc finger protein)-like,10.04,2.62E-01,0.552,
55326,AGPAT5,"1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)",21.35,2.62E-01,0.552,
,BC042052,unknown,7.68,2.62E-01,0.552,
25928,SOSTDC1,sclerostin domain containing 1,25.76,2.62E-01,0.552,
,LOC152485,unknown,7.68,2.62E-01,0.552,
11098,PRSS23,"protease, serine, 23",10.04,2.62E-01,0.552,
,BC047077,unknown,7.68,2.63E-01,0.552,
55283,MCOLN3,mucolipin 3,19.12,2.63E-01,0.552,
57245,FLJ20209,hypothetical LOC57245,7.67,2.63E-01,0.553,
285668,FLJ37543,hypothetical protein FLJ37543,10.03,2.63E-01,0.553,
3987,LIMS1,LIM and senescent cell antigen-like domains 1,12.33,2.63E-01,0.553,
78992,YIPF2,"Yip1 domain family, member 2",21.32,2.63E-01,0.553,
5526,PPP2R5B,"protein phosphatase 2, regulatory subunit B', beta isoform",25.73,2.63E-01,0.553,
1138,CHRNA5,"cholinergic receptor, nicotinic, alpha 5",23.53,2.64E-01,0.554,
128486,C20orf142,chromosome 20 open reading frame 142,12.33,2.64E-01,0.554,
5926,ARID4A,AT rich interactive domain 4A (RBP1-like),25.72,2.64E-01,0.554,
,215504_x_at_collapsed.par.13.110351845.110352372,unknown,10.02,2.64E-01,0.554,
728084,LOC728084,hypothetical LOC728084,7.66,2.64E-01,0.554,
,216040_x_at_collapsed.par.16.507513.507808,unknown,10.02,2.64E-01,0.554,
29943,PADI1,"peptidyl arginine deiminase, type I",21.31,2.64E-01,0.554,
23429,RYBP,RING1 and YY1 binding protein,25.71,2.64E-01,0.554,
1215,CMA1,"chymase 1, mast cell",25.71,2.64E-01,0.555,
7186,TRAF2,TNF receptor-associated factor 2,25.71,2.64E-01,0.555,
,213710_s_at_collapsed.par.14.89942285.89942820,unknown,10.01,2.64E-01,0.555,
285429,WDR21B,WD repeat domain 21B,10.01,2.65E-01,0.555,
57002,C7orf36,chromosome 7 open reading frame 36,12.31,2.65E-01,0.555,
10527,IPO7,importin 7,23.51,2.65E-01,0.555,
122042,RXFP2,relaxin/insulin-like family peptide receptor 2,10.01,2.65E-01,0.555,
3416,IDE,insulin-degrading enzyme,25.7,2.65E-01,0.555,
54510,PCDH18,protocadherin 18,10,2.65E-01,0.555,
7727,ZNF174,zinc finger protein 174,25.7,2.65E-01,0.555,
,AK026379,unknown,10,2.65E-01,0.555,
8633,UNC5C,unc-5 homolog C (C. elegans),25.7,2.65E-01,0.555,
26024,PTCD1,pentatricopeptide repeat domain 1,12.31,2.65E-01,0.555,
23412,COMMD3,COMM domain containing 3,14.58,2.65E-01,0.555,
5459,POU4F3,POU class 4 homeobox 3,21.29,2.65E-01,0.555,
27287,VENTX,VENT homeobox homolog (Xenopus laevis),23.5,2.65E-01,0.555,
3211,HOXB1,homeobox B1,25.69,2.65E-01,0.555,
54440,SASH3,SAM and SH3 domain containing 3,7.65,2.65E-01,0.555,
597,BCL2A1,BCL2-related protein A1,25.69,2.65E-01,0.555,
6236,RRAD,Ras-related associated with diabetes,25.69,2.65E-01,0.555,
8710,SERPINB7,"serpin peptidase inhibitor, clade B (ovalbumin), member 7",25.69,2.65E-01,0.555,
1358,CPA2,carboxypeptidase A2 (pancreatic),25.69,2.65E-01,0.555,
144920,LOC144920,hypothetical protein LOC144920,10,2.65E-01,0.555,
55572,FOXRED1,FAD-dependent oxidoreductase domain containing 1,12.3,2.65E-01,0.555,
192286,HIGD2A,"HIG1 domain family, member 2A",12.3,2.65E-01,0.555,
8216,LZTR1,leucine-zipper-like transcription regulator 1,19.06,2.65E-01,0.555,
6091,ROBO1,"roundabout, axon guidance receptor, homolog 1 (Drosophila)",25.69,2.65E-01,0.555,
,BC040886,unknown,7.64,2.65E-01,0.555,
2747,GLUD2,glutamate dehydrogenase 2,19.06,2.66E-01,0.556,
,BC112333,unknown,9.99,2.66E-01,0.556,
487,ATP2A1,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1",25.68,2.66E-01,0.556,
,BC048114,unknown,7.64,2.66E-01,0.556,
,216787_at_collapsed.par.2.24135460.24135917,unknown,9.99,2.66E-01,0.556,
6229,RPS24,ribosomal protein S24,9.99,2.66E-01,0.556,
120114,FAT3,FAT tumor suppressor homolog 3 (Drosophila),12.29,2.66E-01,0.556,
,APBB2.bApr07,unknown,14.57,2.66E-01,0.556,
11009,IL24,interleukin 24,25.67,2.66E-01,0.556,
,220893_at_collapsed.par.5.60542199.60542582,unknown,9.99,2.66E-01,0.556,
8347,HIST1H2BC,"histone cluster 1, H2bc",19.05,2.66E-01,0.556,
92285,ZNF585B,zinc finger protein 585B,9.98,2.66E-01,0.556,
64207,C14orf4,chromosome 14 open reading frame 4,12.29,2.66E-01,0.556,
2315,MLANA,melan-A,25.67,2.66E-01,0.556,
346,APOC4,apolipoprotein C-IV,25.67,2.66E-01,0.556,
,217402_at_collapsed.par.1.14891390.14891682,unknown,9.98,2.66E-01,0.556,
10811,NOXA1,NADPH oxidase activator 1,12.28,2.67E-01,0.557,
1475,CSTA,cystatin A (stefin A),25.66,2.66E-01,0.557,
144811,C13orf31,chromosome 13 open reading frame 31,9.98,2.67E-01,0.557,
,AX746542,unknown,7.63,2.67E-01,0.557,
84971,ATG4D,ATG4 autophagy related 4 homolog D (S. cerevisiae),12.28,2.67E-01,0.557,
55432,YOD1,YOD1 OTU deubiquinating enzyme 1 homolog (S. cerevisiae),19.04,2.67E-01,0.557,
129531,MITD1,"MIT, microtubule interacting and transport, domain containing 1",9.97,2.67E-01,0.557,
57126,CD177,CD177 molecule,9.97,2.67E-01,0.557,
,tuflorbu.aApr07-unspliced,unknown,9.97,2.67E-01,0.557,
,214386_at_collapsed.par.4_random.279457.279945,unknown,9.97,2.67E-01,0.557,
5740,PTGIS,prostaglandin I2 (prostacyclin) synthase,23.45,2.67E-01,0.557,
92292,GLYATL1,glycine-N-acyltransferase-like 1,9.97,2.67E-01,0.557,
6623,SNCG,"synuclein, gamma (breast cancer-specific protein 1)",25.64,2.67E-01,0.558,
57189,KIAA1147,KIAA1147,12.27,2.68E-01,0.558,
7044,LEFTY2,left-right determination factor 2,25.64,2.68E-01,0.558,
6352,CCL5,chemokine (C-C motif) ligand 5,25.64,2.68E-01,0.558,
58157,NGB,neuroglobin,21.23,2.68E-01,0.558,
51122,COMMD2,COMM domain containing 2,12.26,2.68E-01,0.558,
258,AMBN,ameloblastin (enamel matrix protein),21.23,2.68E-01,0.558,
23314,SATB2,SATB homeobox 2,25.63,2.68E-01,0.558,
,TIMELESS.aApr07,unknown,9.95,2.68E-01,0.559,
140807,KRT72,keratin 72,9.95,2.68E-01,0.559,
117289,TAGAP,T-cell activation RhoGTPase activating protein,12.26,2.68E-01,0.559,
89927,C16orf45,chromosome 16 open reading frame 45,25.62,2.68E-01,0.559,
,BC035400,unknown,7.6,2.69E-01,0.559,
170680,PSORS1C2,psoriasis susceptibility 1 candidate 2,14.52,2.69E-01,0.559,
54838,C10orf26,chromosome 10 open reading frame 26,19,2.69E-01,0.559,
26073,POLDIP2,"polymerase (DNA-directed), delta interacting protein 2",21.22,2.69E-01,0.559,
2492,FSHR,follicle stimulating hormone receptor,25.61,2.69E-01,0.559,
,BC052578,unknown,7.6,2.69E-01,0.559,
29924,EPN1,epsin 1,7.6,2.69E-01,0.559,
,CR933670,unknown,12.25,2.69E-01,0.559,
,AK026512,unknown,7.6,2.69E-01,0.56,
,216312_at_collapsed.par.X.152488249.152488584,unknown,9.94,2.69E-01,0.56,
,SLIC1,unknown,7.6,2.69E-01,0.56,
9970,NR1I3,"nuclear receptor subfamily 1, group I, member 3",25.6,2.69E-01,0.56,
284805,FLJ33706,hypothetical protein FLJ33706,9.94,2.69E-01,0.56,
3843,IPO5,importin 5,7.59,2.69E-01,0.56,
55165,CEP55,centrosomal protein 55kDa,21.2,2.69E-01,0.56,
91894,C11orf52,chromosome 11 open reading frame 52,12.24,2.70E-01,0.56,
56127,PCDHB9,protocadherin beta 9,9.93,2.70E-01,0.561,
,LOC93349,unknown,14.5,2.70E-01,0.561,
114788,CSMD3,CUB and Sushi multiple domains 3,12.23,2.70E-01,0.561,
353497,POLN,polymerase (DNA directed) nu,12.23,2.70E-01,0.561,
22979,EFR3B,EFR3 homolog B (S. cerevisiae),7.59,2.70E-01,0.561,
404033,FLJ34077,weakly similar to zinc finger protein 195,18.98,2.70E-01,0.561,
6867,TACC1,"transforming, acidic coiled-coil containing protein 1",23.39,2.70E-01,0.561,
10578,GNLY,granulysin,25.58,2.70E-01,0.561,
,203808_at_collapsed.par.19.45452903.45463090,unknown,9.93,2.70E-01,0.561,
,josmobu.aApr07-unspliced,unknown,12.22,2.71E-01,0.562,
121643,FOXN4,forkhead box N4,12.22,2.71E-01,0.562,
199720,GGN,gametogenetin,12.22,2.71E-01,0.562,
,BC081571,unknown,7.58,2.71E-01,0.562,
79363,C1orf89,chromosome 1 open reading frame 89,21.17,2.71E-01,0.562,
23233,EXOC6B,exocyst complex component 6B,7.58,2.71E-01,0.562,
92106,OXNAD1,oxidoreductase NAD-binding domain containing 1,25.56,2.71E-01,0.562,
,215361_at_collapsed.par.8.25322894.25323447,unknown,9.91,2.71E-01,0.563,
58480,RHOU,"ras homolog gene family, member U",12.21,2.71E-01,0.563,
2838,GPR15,G protein-coupled receptor 15,25.55,2.71E-01,0.563,
375759,C9orf50,chromosome 9 open reading frame 50,12.21,2.71E-01,0.563,
79109,MAPKAP1,mitogen-activated protein kinase associated protein 1,25.55,2.72E-01,0.563,
23538,OR52A1,"olfactory receptor, family 52, subfamily A, member 1",21.16,2.72E-01,0.563,
,BC036848,unknown,9.91,2.72E-01,0.563,
259266,ASPM,"asp (abnormal spindle) homolog, microcephaly associated (Drosophila)",21.15,2.72E-01,0.563,
56156,TEX13B,testis expressed 13B,21.15,2.72E-01,0.563,
2952,GSTT1,glutathione S-transferase theta 1,25.54,2.72E-01,0.563,
,AK097499,unknown,7.56,2.72E-01,0.563,
54989,ZNF770,zinc finger protein 770,9.9,2.72E-01,0.563,
342574,KRT27,keratin 27,12.2,2.72E-01,0.563,
9200,PTPLA,"protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A",21.15,2.72E-01,0.563,
79719,FLJ11506,alpha- and gamma-adaptin-binding protein p34,21.15,2.72E-01,0.563,
2295,FOXF2,forkhead box F2,25.54,2.72E-01,0.563,
6524,SLC5A2,"solute carrier family 5 (sodium/glucose cotransporter), member 2",25.54,2.72E-01,0.563,
5347,PLK1,polo-like kinase 1 (Drosophila),23.35,2.72E-01,0.563,
55231,CCDC87,coiled-coil domain containing 87,21.15,2.72E-01,0.563,
219743,TYSND1,trypsin domain containing 1,12.2,2.72E-01,0.563,
26100,WIPI2,"WD repeat domain, phosphoinositide interacting 2",25.53,2.72E-01,0.563,
92070,C4orf42,chromosome 4 open reading frame 42,9.9,2.72E-01,0.563,
,bogee.aApr07,unknown,9.9,2.72E-01,0.563,
9108,MTMR7,myotubularin related protein 7,25.53,2.72E-01,0.563,
254042,MAP1D,methionine aminopeptidase 1D,9.89,2.73E-01,0.564,
1655,DDX5,DEAD (Asp-Glu-Ala-Asp) box polypeptide 5,25.53,2.73E-01,0.564,
,cheysla.aApr07,unknown,9.89,2.73E-01,0.564,
54496,PRMT7,protein arginine methyltransferase 7,21.13,2.73E-01,0.564,
139341,FUNDC1,FUN14 domain containing 1,9.89,2.73E-01,0.564,
,yahuri.aApr07-unspliced,unknown,9.89,2.73E-01,0.564,
142685,ASB15,ankyrin repeat and SOCS box-containing 15,9.89,2.73E-01,0.564,
221120,ALKBH3,"alkB, alkylation repair homolog 3 (E. coli)",21.13,2.73E-01,0.564,
81932,HDHD3,haloacid dehalogenase-like hydrolase domain containing 3,21.13,2.73E-01,0.564,
135138,PACRG,PARK2 co-regulated,25.52,2.73E-01,0.564,
51496,CTDSPL2,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2",12.18,2.73E-01,0.564,
51105,PHF20L1,PHD finger protein 20-like 1,21.12,2.73E-01,0.564,
55128,TRIM68,tripartite motif-containing 68,21.12,2.73E-01,0.565,
79977,GRHL2,grainyhead-like 2 (Drosophila),21.12,2.74E-01,0.565,
54810,GIPC2,"GIPC PDZ domain containing family, member 2",18.9,2.74E-01,0.565,
,KIAA1086,unknown,18.9,2.74E-01,0.565,
55343,SLC35C1,"solute carrier family 35, member C1",21.11,2.74E-01,0.565,
79929,MAP6D1,MAP6 domain containing 1,21.11,2.74E-01,0.565,
1376,CPT2,carnitine palmitoyltransferase II,21.11,2.74E-01,0.565,
389641,LOC389641,hypothetical gene supported by AK124295,12.17,2.74E-01,0.565,
6881,TAF10,"TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 30kDa",25.49,2.74E-01,0.565,
,216072_at_collapsed.par.21.46898290.46898845,unknown,9.87,2.74E-01,0.565,
146852,ODF4,outer dense fiber of sperm tails 4,9.87,2.74E-01,0.565,
64122,FN3K,fructosamine 3 kinase,21.1,2.74E-01,0.565,
10525,HYOU1,hypoxia up-regulated 1,25.49,2.74E-01,0.565,
1134,CHRNA1,"cholinergic receptor, nicotinic, alpha 1 (muscle)",25.49,2.74E-01,0.566,
116093,DIRC1,disrupted in renal carcinoma 1,7.53,2.75E-01,0.566,
,220596_at_collapsed.par.1.154835239.154835593,unknown,9.87,2.75E-01,0.566,
,BC069792,unknown,23.29,2.75E-01,0.566,
90627,STARD13,StAR-related lipid transfer (START) domain containing 13,25.48,2.75E-01,0.566,
9518,GDF15,growth differentiation factor 15,18.88,2.75E-01,0.566,
221692,PHACTR1,phosphatase and actin regulator 1,25.48,2.75E-01,0.566,
51258,MRPL51,mitochondrial ribosomal protein L51,9.86,2.75E-01,0.566,
27161,EIF2C2,"eukaryotic translation initiation factor 2C, 2",12.15,2.75E-01,0.567,
54583,EGLN1,egl nine homolog 1 (C. elegans),12.15,2.75E-01,0.567,
92558,CCDC64,coiled-coil domain containing 64,25.47,2.75E-01,0.567,
1912,PHC2,polyhomeotic homolog 2 (Drosophila),25.47,2.75E-01,0.567,
,216838_at_collapsed.par.X.62566645.62567049,unknown,9.85,2.76E-01,0.567,
147040,KCTD11,potassium channel tetramerisation domain containing 11,12.14,2.76E-01,0.567,
64208,POPDC3,popeye domain containing 3,21.07,2.76E-01,0.567,
5441,POLR2L,"polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa",23.27,2.76E-01,0.567,
313,AOAH,acyloxyacyl hydrolase (neutrophil),25.46,2.76E-01,0.567,
,215835_at_collapsed.par.12.123833035.123833358,unknown,9.85,2.76E-01,0.567,
84691,FAM71F1,"family with sequence similarity 71, member F1",9.85,2.76E-01,0.567,
642946,LQK1,LQK1 hypothetical protein short isoform,9.85,2.76E-01,0.568,
84864,MINA,MYC induced nuclear antigen,25.45,2.76E-01,0.568,
25891,DKFZP586H2123,regeneration associated muscle protease,25.45,2.76E-01,0.568,
8036,SHOC2,soc-2 suppressor of clear homolog (C. elegans),23.26,2.76E-01,0.568,
2352,FOLR3,folate receptor 3 (gamma),21.05,2.77E-01,0.569,
1746,DLX2,distal-less homeobox 2,25.44,2.77E-01,0.569,
8517,IKBKG,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma",18.84,2.77E-01,0.569,
91977,MYOZ3,myozenin 3,25.43,2.77E-01,0.569,
55052,MRPL20,mitochondrial ribosomal protein L20,14.38,2.77E-01,0.569,
,FLJ39660,unknown,7.5,2.77E-01,0.57,
3641,INSL4,insulin-like 4 (placenta),25.42,2.77E-01,0.57,
51606,ATP6V1H,"ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H",25.42,2.78E-01,0.57,
11033,ADAP1,ArfGAP with dual PH domains 1,7.49,2.78E-01,0.57,
8720,MBTPS1,"membrane-bound transcription factor peptidase, site 1",23.22,2.78E-01,0.571,
3170,FOXA2,forkhead box A2,25.41,2.78E-01,0.571,
,217337_at_collapsed.par.22.33315112.33315565,unknown,9.82,2.78E-01,0.571,
,AK125733,unknown,18.82,2.78E-01,0.571,
65264,UBE2Z,ubiquitin-conjugating enzyme E2Z,21.02,2.78E-01,0.571,
8553,BHLHE40,"basic helix-loop-helix family, member e40",7.49,2.78E-01,0.571,
126204,NLRP13,"NLR family, pyrin domain containing 13",9.81,2.78E-01,0.571,
10331,B3GNT3,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3",25.4,2.78E-01,0.571,
55251,PCMTD2,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2,23.21,2.79E-01,0.571,
23629,BRD7P3,bromodomain containing 7 pseudogene 3,12.1,2.79E-01,0.571,
155061,ZNF746,zinc finger protein 746,9.81,2.79E-01,0.571,
8366,HIST1H4B,"histone cluster 1, H4b",18.81,2.79E-01,0.571,
50674,NEUROG3,neurogenin 3,25.39,2.79E-01,0.571,
7385,UQCRC2,ubiquinol-cytochrome c reductase core protein II,25.39,2.79E-01,0.572,
911,CD1C,CD1c molecule,25.39,2.79E-01,0.572,
,221181_at_collapsed.par.16.87525805.87526275,unknown,9.8,2.79E-01,0.572,
3346,HTN1,histatin 1,21.01,2.79E-01,0.572,
50626,CYHR1,cysteine/histidine-rich 1,12.09,2.79E-01,0.572,
4952,OCRL,oculocerebrorenal syndrome of Lowe,25.38,2.79E-01,0.572,
6051,RNPEP,arginyl aminopeptidase (aminopeptidase B),23.2,2.79E-01,0.572,
57456,KIAA1143,KIAA1143,7.47,2.79E-01,0.572,
255743,NPNT,nephronectin,12.09,2.79E-01,0.572,
419,ART3,ADP-ribosyltransferase 3,25.38,2.79E-01,0.572,
,221283_at_collapsed.par.6.45498539.45507725,unknown,9.8,2.80E-01,0.572,
7639,ZNF85,zinc finger protein 85,21,2.80E-01,0.572,
79723,SUV39H2,suppressor of variegation 3-9 homolog 2 (Drosophila),9.8,2.80E-01,0.572,
7329,UBE2I,"ubiquitin-conjugating enzyme E2I (UBC9 homolog, yeast)",18.79,2.80E-01,0.572,
,foyno.aApr07,unknown,9.79,2.80E-01,0.573,
54531,MIER2,"mesoderm induction early response 1, family member 2",20.99,2.80E-01,0.573,
9306,SOCS6,suppressor of cytokine signaling 6,23.19,2.80E-01,0.573,
4319,MMP10,matrix metallopeptidase 10 (stromelysin 2),25.37,2.80E-01,0.573,
3934,LCN2,lipocalin 2,25.37,2.80E-01,0.573,
15,AANAT,arylalkylamine N-acetyltransferase,25.37,2.80E-01,0.573,
,211524_at_collapsed.par.3.197551485.197551997,unknown,9.79,2.80E-01,0.573,
51734,SEPX1,"selenoprotein X, 1",18.78,2.80E-01,0.573,
64693,CTAGE1,cutaneous T-cell lymphoma-associated antigen 1,20.99,2.80E-01,0.573,
5770,PTPN1,"protein tyrosine phosphatase, non-receptor type 1",25.36,2.80E-01,0.573,
27006,FGF22,fibroblast growth factor 22,20.98,2.80E-01,0.573,
57611,ISLR2,immunoglobulin superfamily containing leucine-rich repeat 2,12.07,2.80E-01,0.573,
7272,TTK,TTK protein kinase,25.36,2.80E-01,0.573,
894,CCND2,cyclin D2,25.35,2.80E-01,0.573,
,LOC400451,unknown,14.32,2.80E-01,0.573,
2783,GNB2,"guanine nucleotide binding protein (G protein), beta polypeptide 2",25.35,2.80E-01,0.573,
340061,TMEM173,transmembrane protein 173,9.78,2.81E-01,0.573,
80201,HKDC1,hexokinase domain containing 1,20.97,2.81E-01,0.574,
3849,KRT2,keratin 2,25.35,2.81E-01,0.574,
54536,EXOC6,exocyst complex component 6,12.06,2.81E-01,0.574,
22830,ZNF409,zinc finger protein 409,18.77,2.81E-01,0.574,
,214284_s_at_collapsed.par.5.170816333.170816733,unknown,9.78,2.81E-01,0.574,
79884,MAP9,microtubule-associated protein 9,20.97,2.81E-01,0.574,
80765,STARD5,StAR-related lipid transfer (START) domain containing 5,23.16,2.81E-01,0.574,
3717,JAK2,Janus kinase 2 (a protein tyrosine kinase),25.34,2.81E-01,0.574,
7772,ZNF229,zinc finger protein 229,12.06,2.81E-01,0.574,
28976,ACAD9,"acyl-Coenzyme A dehydrogenase family, member 9",7.45,2.81E-01,0.574,
,221546_at_collapsed.par.10.13669000.13692068,unknown,9.77,2.81E-01,0.574,
284379,LOC284379,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 3 pseudogene",9.77,2.81E-01,0.574,
201895,C4orf34,chromosome 4 open reading frame 34,18.76,2.81E-01,0.574,
5481,PPID,peptidylprolyl isomerase D,16.54,2.82E-01,0.574,
55839,CENPN,centromere protein N,18.76,2.82E-01,0.574,
,LOC129881,unknown,7.44,2.82E-01,0.575,
,215959_at_collapsed.par.11.7626305.7628772,unknown,9.77,2.82E-01,0.575,
1840,DTX1,deltex homolog 1 (Drosophila),9.77,2.82E-01,0.575,
10385,BTN2A2,"butyrophilin, subfamily 2, member A2",20.95,2.82E-01,0.575,
57214,KIAA1199,KIAA1199,25.32,2.82E-01,0.575,
,216584_at_collapsed.par.1.11261369.11261916,unknown,9.76,2.82E-01,0.575,
,FLJ21687,unknown,7.43,2.83E-01,0.576,
51043,ZBTB7B,zinc finger and BTB domain containing 7B,25.31,2.83E-01,0.576,
,219533_at_collapsed.par.11.2863008.2863338,unknown,9.76,2.83E-01,0.576,
79887,FLJ22662,hypothetical protein FLJ22662,18.74,2.83E-01,0.576,
116154,PHACTR3,phosphatase and actin regulator 3,9.75,2.83E-01,0.576,
2091,FBL,fibrillarin,25.3,2.83E-01,0.576,
6185,RPN2,ribophorin II,25.3,2.83E-01,0.576,
5754,PTK7,PTK7 protein tyrosine kinase 7,7.43,2.83E-01,0.577,
